	Rhodotorula_mucilaginosa_CHIFNET_18NJ590.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa	Sum	PhylogenyCoverage	CopyType
GF00005504	2	1	3	1.0	multi-copy
GF00005505	2	1	3	1.0	multi-copy
GF00005506	2	1	3	1.0	multi-copy
GF00005507	2	1	3	1.0	multi-copy
GF00005508	2	1	3	1.0	multi-copy
GF00005509	2	1	3	1.0	multi-copy
GF00005510	2	1	3	1.0	multi-copy
GF00005511	2	1	3	1.0	multi-copy
GF00005512	2	1	3	1.0	multi-copy
GF00005513	2	1	3	1.0	multi-copy
GF00005514	2	1	3	1.0	multi-copy
GF00005515	2	1	3	1.0	multi-copy
GF00005516	2	1	3	1.0	multi-copy
GF00005517	2	1	3	1.0	multi-copy
GF00005518	2	1	3	1.0	multi-copy
GF00005519	2	1	3	1.0	multi-copy
GF00005520	2	1	3	1.0	multi-copy
GF00005521	2	1	3	1.0	multi-copy
GF00005522	2	1	3	1.0	multi-copy
GF00005523	2	1	3	1.0	multi-copy
GF00005524	2	1	3	1.0	multi-copy
GF00005525	2	1	3	1.0	multi-copy
GF00005526	2	1	3	1.0	multi-copy
GF00005527	2	1	3	1.0	multi-copy
GF00005528	2	1	3	1.0	multi-copy
GF00005529	2	1	3	1.0	multi-copy
GF00005530	2	1	3	1.0	multi-copy
GF00005531	2	1	3	1.0	multi-copy
GF00005532	2	1	3	1.0	multi-copy
GF00005533	2	1	3	1.0	multi-copy
GF00005534	2	1	3	1.0	multi-copy
GF00005535	2	1	3	1.0	multi-copy
GF00005536	2	1	3	1.0	multi-copy
GF00005537	2	1	3	1.0	multi-copy
GF00005538	2	1	3	1.0	multi-copy
GF00005539	2	1	3	1.0	multi-copy
GF00005540	2	1	3	1.0	multi-copy
GF00005541	2	1	3	1.0	multi-copy
GF00005542	2	1	3	1.0	multi-copy
GF00005543	2	1	3	1.0	multi-copy
GF00005544	2	1	3	1.0	multi-copy
GF00005545	2	1	3	1.0	multi-copy
GF00005546	2	1	3	1.0	multi-copy
GF00005547	2	1	3	1.0	multi-copy
GF00005548	2	1	3	1.0	multi-copy
GF00005549	2	1	3	1.0	multi-copy
GF00005550	2	1	3	1.0	multi-copy
GF00005551	2	1	3	1.0	multi-copy
GF00005552	2	1	3	1.0	multi-copy
GF00005553	2	1	3	1.0	multi-copy
GF00005554	2	1	3	1.0	multi-copy
GF00005555	2	1	3	1.0	multi-copy
GF00005556	2	1	3	1.0	multi-copy
GF00005557	3	0	3	0.5	multi-copy
GF00005558	2	1	3	1.0	multi-copy
GF00005559	2	1	3	1.0	multi-copy
GF00005560	2	1	3	1.0	multi-copy
GF00005561	2	1	3	1.0	multi-copy
GF00005562	2	1	3	1.0	multi-copy
GF00005563	2	1	3	1.0	multi-copy
GF00005564	2	1	3	1.0	multi-copy
GF00005565	2	1	3	1.0	multi-copy
GF00005566	2	1	3	1.0	multi-copy
GF00005567	2	1	3	1.0	multi-copy
GF00005568	2	1	3	1.0	multi-copy
GF00005569	2	1	3	1.0	multi-copy
GF00005570	2	1	3	1.0	multi-copy
GF00005571	2	1	3	1.0	multi-copy
GF00005572	2	1	3	1.0	multi-copy
GF00005573	2	1	3	1.0	multi-copy
GF00005574	2	1	3	1.0	multi-copy
GF00005575	2	1	3	1.0	multi-copy
GF00005576	2	1	3	1.0	multi-copy
GF00005577	2	1	3	1.0	multi-copy
GF00005578	2	1	3	1.0	multi-copy
GF00005579	2	1	3	1.0	multi-copy
GF00005580	2	1	3	1.0	multi-copy
GF00005581	2	1	3	1.0	multi-copy
GF00005582	2	1	3	1.0	multi-copy
GF00005583	2	1	3	1.0	multi-copy
GF00005584	2	1	3	1.0	multi-copy
GF00005585	2	1	3	1.0	multi-copy
GF00005586	2	1	3	1.0	multi-copy
GF00005587	1	2	3	1.0	multi-copy
GF00005588	1	2	3	1.0	multi-copy
GF00005589	2	1	3	1.0	multi-copy
GF00005590	2	1	3	1.0	multi-copy
GF00005591	1	2	3	1.0	multi-copy
GF00005592	2	1	3	1.0	multi-copy
GF00005593	1	2	3	1.0	multi-copy
GF00005594	2	1	3	1.0	multi-copy
GF00005595	2	1	3	1.0	multi-copy
GF00005596	2	1	3	1.0	multi-copy
GF00005597	2	1	3	1.0	multi-copy
GF00005598	2	1	3	1.0	multi-copy
GF00005599	2	1	3	1.0	multi-copy
GF00005600	2	0	2	0.5	multi-copy
GF00005601	1	1	2	1.0	single-copy
GF00005602	1	1	2	1.0	single-copy
GF00005603	2	0	2	0.5	multi-copy
GF00005604	1	1	2	1.0	single-copy
GF00005605	2	0	2	0.5	multi-copy
GF00005606	2	0	2	0.5	multi-copy
GF00005607	1	1	2	1.0	single-copy
GF00005608	2	0	2	0.5	multi-copy
GF00005609	2	0	2	0.5	multi-copy
GF00005610	1	1	2	1.0	single-copy
GF00005611	2	0	2	0.5	multi-copy
GF00005612	1	1	2	1.0	single-copy
GF00005613	2	0	2	0.5	multi-copy
GF00005614	1	1	2	1.0	single-copy
GF00005615	2	0	2	0.5	multi-copy
GF00005616	2	0	2	0.5	multi-copy
GF00005617	1	1	2	1.0	single-copy
GF00005618	1	1	2	1.0	single-copy
GF00005619	2	0	2	0.5	multi-copy
GF00005620	1	1	2	1.0	single-copy
GF00005621	1	1	2	1.0	single-copy
GF00005622	2	0	2	0.5	multi-copy
GF00005623	1	1	2	1.0	single-copy
GF00005624	1	1	2	1.0	single-copy
GF00005625	2	0	2	0.5	multi-copy
GF00005626	1	1	2	1.0	single-copy
GF00005627	1	1	2	1.0	single-copy
GF00005628	1	1	2	1.0	single-copy
GF00005629	2	0	2	0.5	multi-copy
GF00005630	2	0	2	0.5	multi-copy
GF00005631	2	0	2	0.5	multi-copy
GF00005632	2	0	2	0.5	multi-copy
GF00005633	1	1	2	1.0	single-copy
GF00005634	2	0	2	0.5	multi-copy
GF00005635	1	1	2	1.0	single-copy
GF00005636	1	1	2	1.0	single-copy
GF00005637	1	1	2	1.0	single-copy
GF00005638	1	1	2	1.0	single-copy
GF00005639	1	1	2	1.0	single-copy
GF00005640	2	0	2	0.5	multi-copy
GF00005641	2	0	2	0.5	multi-copy
GF00005642	2	0	2	0.5	multi-copy
GF00005643	2	0	2	0.5	multi-copy
GF00005644	2	0	2	0.5	multi-copy
GF00005645	2	0	2	0.5	multi-copy
GF00005646	2	0	2	0.5	multi-copy
GF00005647	2	0	2	0.5	multi-copy
GF00005648	2	0	2	0.5	multi-copy
GF00005649	2	0	2	0.5	multi-copy
GF00005650	2	0	2	0.5	multi-copy
GF00005651	2	0	2	0.5	multi-copy
GF00005652	1	1	2	1.0	single-copy
GF00005653	1	1	2	1.0	single-copy
GF00005654	1	1	2	1.0	single-copy
GF00005655	1	1	2	1.0	single-copy
GF00005656	1	1	2	1.0	single-copy
GF00005657	1	1	2	1.0	single-copy
GF00005658	1	1	2	1.0	single-copy
GF00005659	1	1	2	1.0	single-copy
GF00005660	1	1	2	1.0	single-copy
GF00005661	1	1	2	1.0	single-copy
GF00005662	1	1	2	1.0	single-copy
GF00005663	1	1	2	1.0	single-copy
GF00005664	1	1	2	1.0	single-copy
GF00005665	1	1	2	1.0	single-copy
GF00005666	1	1	2	1.0	single-copy
GF00005667	1	1	2	1.0	single-copy
GF00005668	1	1	2	1.0	single-copy
GF00005669	1	1	2	1.0	single-copy
GF00005670	1	1	2	1.0	single-copy
GF00005671	1	1	2	1.0	single-copy
GF00005672	1	1	2	1.0	single-copy
GF00005673	1	1	2	1.0	single-copy
GF00005674	1	1	2	1.0	single-copy
GF00005675	1	1	2	1.0	single-copy
GF00005676	1	1	2	1.0	single-copy
GF00005677	1	1	2	1.0	single-copy
GF00005678	1	1	2	1.0	single-copy
GF00005679	1	1	2	1.0	single-copy
GF00005680	1	1	2	1.0	single-copy
GF00005681	1	1	2	1.0	single-copy
GF00005682	1	1	2	1.0	single-copy
GF00005683	1	1	2	1.0	single-copy
GF00005684	1	1	2	1.0	single-copy
GF00005685	1	1	2	1.0	single-copy
GF00005686	1	1	2	1.0	single-copy
GF00005687	1	1	2	1.0	single-copy
GF00005688	1	1	2	1.0	single-copy
GF00005689	1	1	2	1.0	single-copy
GF00005690	1	1	2	1.0	single-copy
GF00005691	1	1	2	1.0	single-copy
GF00005692	1	1	2	1.0	single-copy
GF00005693	1	1	2	1.0	single-copy
GF00005694	1	1	2	1.0	single-copy
GF00005695	1	1	2	1.0	single-copy
GF00005696	1	1	2	1.0	single-copy
GF00005697	1	1	2	1.0	single-copy
GF00005698	1	1	2	1.0	single-copy
GF00005699	1	1	2	1.0	single-copy
GF00005700	1	1	2	1.0	single-copy
GF00005701	1	1	2	1.0	single-copy
GF00005702	1	1	2	1.0	single-copy
GF00005703	1	1	2	1.0	single-copy
GF00005704	1	1	2	1.0	single-copy
GF00005705	1	1	2	1.0	single-copy
GF00005706	1	1	2	1.0	single-copy
GF00005707	1	1	2	1.0	single-copy
GF00005708	1	1	2	1.0	single-copy
GF00005709	1	1	2	1.0	single-copy
GF00005710	1	1	2	1.0	single-copy
GF00005711	1	1	2	1.0	single-copy
GF00005712	1	1	2	1.0	single-copy
GF00005713	1	1	2	1.0	single-copy
GF00005714	1	1	2	1.0	single-copy
GF00005715	1	1	2	1.0	single-copy
GF00005716	1	1	2	1.0	single-copy
GF00005717	1	1	2	1.0	single-copy
GF00005718	1	1	2	1.0	single-copy
GF00005719	1	1	2	1.0	single-copy
GF00005720	1	1	2	1.0	single-copy
GF00005721	1	1	2	1.0	single-copy
GF00005722	1	1	2	1.0	single-copy
GF00005723	1	1	2	1.0	single-copy
GF00005724	1	1	2	1.0	single-copy
GF00005725	1	1	2	1.0	single-copy
GF00005726	1	1	2	1.0	single-copy
GF00005727	1	1	2	1.0	single-copy
GF00005728	1	1	2	1.0	single-copy
GF00005729	1	1	2	1.0	single-copy
GF00005730	1	1	2	1.0	single-copy
GF00005731	1	1	2	1.0	single-copy
GF00005732	1	1	2	1.0	single-copy
GF00005733	1	1	2	1.0	single-copy
GF00005734	1	1	2	1.0	single-copy
GF00005735	1	1	2	1.0	single-copy
GF00005736	1	1	2	1.0	single-copy
GF00005737	1	1	2	1.0	single-copy
GF00005738	1	1	2	1.0	single-copy
GF00005739	1	1	2	1.0	single-copy
GF00005740	1	1	2	1.0	single-copy
GF00005741	1	1	2	1.0	single-copy
GF00005742	1	1	2	1.0	single-copy
GF00005743	1	1	2	1.0	single-copy
GF00005744	1	1	2	1.0	single-copy
GF00005745	1	1	2	1.0	single-copy
GF00005746	1	1	2	1.0	single-copy
GF00005747	1	1	2	1.0	single-copy
GF00005748	1	1	2	1.0	single-copy
GF00005749	1	1	2	1.0	single-copy
GF00005750	1	1	2	1.0	single-copy
GF00005751	1	1	2	1.0	single-copy
GF00005752	1	1	2	1.0	single-copy
GF00005753	1	1	2	1.0	single-copy
GF00005754	1	1	2	1.0	single-copy
GF00005755	1	1	2	1.0	single-copy
GF00005756	1	1	2	1.0	single-copy
GF00005757	1	1	2	1.0	single-copy
GF00005758	1	1	2	1.0	single-copy
GF00005759	1	1	2	1.0	single-copy
GF00005760	1	1	2	1.0	single-copy
GF00005761	1	1	2	1.0	single-copy
GF00005762	1	1	2	1.0	single-copy
GF00005763	1	1	2	1.0	single-copy
GF00005764	1	1	2	1.0	single-copy
GF00005765	1	1	2	1.0	single-copy
GF00005766	1	1	2	1.0	single-copy
GF00005767	1	1	2	1.0	single-copy
GF00005768	1	1	2	1.0	single-copy
GF00005769	1	1	2	1.0	single-copy
GF00005770	1	1	2	1.0	single-copy
GF00005771	1	1	2	1.0	single-copy
GF00005772	1	1	2	1.0	single-copy
GF00005773	1	1	2	1.0	single-copy
GF00005774	1	1	2	1.0	single-copy
GF00005775	1	1	2	1.0	single-copy
GF00005776	1	1	2	1.0	single-copy
GF00005777	1	1	2	1.0	single-copy
GF00005778	1	1	2	1.0	single-copy
GF00005779	1	1	2	1.0	single-copy
GF00005780	1	1	2	1.0	single-copy
GF00005781	1	1	2	1.0	single-copy
GF00005782	1	1	2	1.0	single-copy
GF00005783	1	1	2	1.0	single-copy
GF00005784	1	1	2	1.0	single-copy
GF00005785	1	1	2	1.0	single-copy
GF00005786	1	1	2	1.0	single-copy
GF00005787	1	1	2	1.0	single-copy
GF00005788	1	1	2	1.0	single-copy
GF00005789	1	1	2	1.0	single-copy
GF00005790	1	1	2	1.0	single-copy
GF00005791	1	1	2	1.0	single-copy
GF00005792	1	1	2	1.0	single-copy
GF00005793	1	1	2	1.0	single-copy
GF00005794	1	1	2	1.0	single-copy
GF00005795	1	1	2	1.0	single-copy
GF00005796	1	1	2	1.0	single-copy
GF00005797	1	1	2	1.0	single-copy
GF00005798	1	1	2	1.0	single-copy
GF00005799	1	1	2	1.0	single-copy
GF00005800	1	1	2	1.0	single-copy
GF00005801	1	1	2	1.0	single-copy
GF00005802	1	1	2	1.0	single-copy
GF00005803	1	1	2	1.0	single-copy
GF00005804	1	1	2	1.0	single-copy
GF00005805	1	1	2	1.0	single-copy
GF00005806	1	1	2	1.0	single-copy
GF00005807	1	1	2	1.0	single-copy
GF00005808	1	1	2	1.0	single-copy
GF00005809	1	1	2	1.0	single-copy
GF00005810	1	1	2	1.0	single-copy
GF00005811	1	1	2	1.0	single-copy
GF00005812	1	1	2	1.0	single-copy
GF00005813	1	1	2	1.0	single-copy
GF00005814	1	1	2	1.0	single-copy
GF00005815	1	1	2	1.0	single-copy
GF00005816	1	1	2	1.0	single-copy
GF00005817	1	1	2	1.0	single-copy
GF00005818	1	1	2	1.0	single-copy
GF00005819	1	1	2	1.0	single-copy
GF00005820	1	1	2	1.0	single-copy
GF00005821	1	1	2	1.0	single-copy
GF00005822	1	1	2	1.0	single-copy
GF00005823	1	1	2	1.0	single-copy
GF00005824	1	1	2	1.0	single-copy
GF00005825	1	1	2	1.0	single-copy
GF00005826	1	1	2	1.0	single-copy
GF00005827	1	1	2	1.0	single-copy
GF00005828	1	1	2	1.0	single-copy
GF00005829	1	1	2	1.0	single-copy
GF00005830	1	1	2	1.0	single-copy
GF00005831	1	1	2	1.0	single-copy
GF00005832	1	1	2	1.0	single-copy
GF00005833	1	1	2	1.0	single-copy
GF00005834	1	1	2	1.0	single-copy
GF00005835	1	1	2	1.0	single-copy
GF00005836	1	1	2	1.0	single-copy
GF00005837	1	1	2	1.0	single-copy
GF00005838	1	1	2	1.0	single-copy
GF00005839	1	1	2	1.0	single-copy
GF00005840	1	1	2	1.0	single-copy
GF00005841	1	1	2	1.0	single-copy
GF00005842	1	1	2	1.0	single-copy
GF00005843	1	1	2	1.0	single-copy
GF00005844	1	1	2	1.0	single-copy
GF00005845	1	1	2	1.0	single-copy
GF00005846	1	1	2	1.0	single-copy
GF00005847	1	1	2	1.0	single-copy
GF00005848	1	1	2	1.0	single-copy
GF00005849	1	1	2	1.0	single-copy
GF00005850	1	1	2	1.0	single-copy
GF00005851	1	1	2	1.0	single-copy
GF00005852	1	1	2	1.0	single-copy
GF00005853	1	1	2	1.0	single-copy
GF00005854	1	1	2	1.0	single-copy
GF00005855	1	1	2	1.0	single-copy
GF00005856	1	1	2	1.0	single-copy
GF00005857	1	1	2	1.0	single-copy
GF00005858	1	1	2	1.0	single-copy
GF00005859	1	1	2	1.0	single-copy
GF00005860	1	1	2	1.0	single-copy
GF00005861	1	1	2	1.0	single-copy
GF00005862	1	1	2	1.0	single-copy
GF00005863	1	1	2	1.0	single-copy
GF00005864	1	1	2	1.0	single-copy
GF00005865	1	1	2	1.0	single-copy
GF00005866	1	1	2	1.0	single-copy
GF00005867	1	1	2	1.0	single-copy
GF00005868	1	1	2	1.0	single-copy
GF00005869	1	1	2	1.0	single-copy
GF00005870	1	1	2	1.0	single-copy
GF00005871	1	1	2	1.0	single-copy
GF00005872	1	1	2	1.0	single-copy
GF00005873	1	1	2	1.0	single-copy
GF00005874	1	1	2	1.0	single-copy
GF00005875	1	1	2	1.0	single-copy
GF00005876	1	1	2	1.0	single-copy
GF00005877	1	1	2	1.0	single-copy
GF00005878	1	1	2	1.0	single-copy
GF00005879	1	1	2	1.0	single-copy
GF00005880	1	1	2	1.0	single-copy
GF00005881	1	1	2	1.0	single-copy
GF00005882	1	1	2	1.0	single-copy
GF00005883	1	1	2	1.0	single-copy
GF00005884	1	1	2	1.0	single-copy
GF00005885	1	1	2	1.0	single-copy
GF00005886	1	1	2	1.0	single-copy
GF00005887	1	1	2	1.0	single-copy
GF00005888	1	1	2	1.0	single-copy
GF00005889	1	1	2	1.0	single-copy
GF00005890	1	1	2	1.0	single-copy
GF00005891	1	1	2	1.0	single-copy
GF00005892	1	1	2	1.0	single-copy
GF00005893	1	1	2	1.0	single-copy
GF00005894	1	1	2	1.0	single-copy
GF00005895	1	1	2	1.0	single-copy
GF00005896	1	1	2	1.0	single-copy
GF00005897	1	1	2	1.0	single-copy
GF00005898	1	1	2	1.0	single-copy
GF00005899	1	1	2	1.0	single-copy
GF00005900	1	1	2	1.0	single-copy
GF00005901	1	1	2	1.0	single-copy
GF00005902	1	1	2	1.0	single-copy
GF00005903	1	1	2	1.0	single-copy
GF00005904	1	1	2	1.0	single-copy
GF00005905	1	1	2	1.0	single-copy
GF00005906	1	1	2	1.0	single-copy
GF00005907	1	1	2	1.0	single-copy
GF00005908	1	1	2	1.0	single-copy
GF00005909	1	1	2	1.0	single-copy
GF00005910	1	1	2	1.0	single-copy
GF00005911	1	1	2	1.0	single-copy
GF00005912	1	1	2	1.0	single-copy
GF00005913	1	1	2	1.0	single-copy
GF00005914	1	1	2	1.0	single-copy
GF00005915	1	1	2	1.0	single-copy
GF00005916	1	1	2	1.0	single-copy
GF00005917	1	1	2	1.0	single-copy
GF00005918	1	1	2	1.0	single-copy
GF00005919	1	1	2	1.0	single-copy
GF00005920	1	1	2	1.0	single-copy
GF00005921	1	1	2	1.0	single-copy
GF00005922	1	1	2	1.0	single-copy
GF00005923	1	1	2	1.0	single-copy
GF00005924	1	1	2	1.0	single-copy
GF00005925	1	1	2	1.0	single-copy
GF00005926	1	1	2	1.0	single-copy
GF00005927	1	1	2	1.0	single-copy
GF00005928	1	1	2	1.0	single-copy
GF00005929	1	1	2	1.0	single-copy
GF00005930	1	1	2	1.0	single-copy
GF00005931	1	1	2	1.0	single-copy
GF00005932	1	1	2	1.0	single-copy
GF00005933	1	1	2	1.0	single-copy
GF00005934	1	1	2	1.0	single-copy
GF00005935	1	1	2	1.0	single-copy
GF00005936	1	1	2	1.0	single-copy
GF00005937	1	0	1	0.5	multi-copy
GF00005938	1	0	1	0.5	multi-copy
GF00005939	1	0	1	0.5	multi-copy
GF00005940	1	0	1	0.5	multi-copy
GF00005941	1	0	1	0.5	multi-copy
GF00005942	1	0	1	0.5	multi-copy
GF00005943	0	1	1	0.5	multi-copy
GF00005944	1	0	1	0.5	multi-copy
GF00005945	1	0	1	0.5	multi-copy
GF00005946	1	0	1	0.5	multi-copy
GF00005947	1	0	1	0.5	multi-copy
GF00005948	1	0	1	0.5	multi-copy
GF00005949	0	1	1	0.5	multi-copy
GF00005950	1	0	1	0.5	multi-copy
GF00005951	1	0	1	0.5	multi-copy
GF00005952	1	0	1	0.5	multi-copy
GF00005953	0	1	1	0.5	multi-copy
GF00005954	1	0	1	0.5	multi-copy
GF00005955	1	0	1	0.5	multi-copy
GF00005956	1	0	1	0.5	multi-copy
GF00005957	1	0	1	0.5	multi-copy
GF00005958	1	0	1	0.5	multi-copy
GF00005959	1	0	1	0.5	multi-copy
GF00005960	1	0	1	0.5	multi-copy
GF00005961	1	0	1	0.5	multi-copy
GF00005962	1	0	1	0.5	multi-copy
GF00005963	1	0	1	0.5	multi-copy
GF00005964	1	0	1	0.5	multi-copy
GF00005965	0	1	1	0.5	multi-copy
GF00005966	1	0	1	0.5	multi-copy
GF00005967	1	0	1	0.5	multi-copy
GF00005968	1	0	1	0.5	multi-copy
GF00005969	0	1	1	0.5	multi-copy
GF00005970	1	0	1	0.5	multi-copy
GF00005971	1	0	1	0.5	multi-copy
GF00005972	1	0	1	0.5	multi-copy
GF00005973	1	0	1	0.5	multi-copy
GF00005974	1	0	1	0.5	multi-copy
GF00005975	1	0	1	0.5	multi-copy
GF00005976	1	0	1	0.5	multi-copy
GF00005977	0	1	1	0.5	multi-copy
GF00005978	1	0	1	0.5	multi-copy
GF00005979	1	0	1	0.5	multi-copy
GF00005980	0	1	1	0.5	multi-copy
GF00005981	1	0	1	0.5	multi-copy
GF00005982	1	0	1	0.5	multi-copy
GF00005983	1	0	1	0.5	multi-copy
GF00005984	0	1	1	0.5	multi-copy
GF00005985	1	0	1	0.5	multi-copy
GF00005986	1	0	1	0.5	multi-copy
GF00005987	1	0	1	0.5	multi-copy
GF00005988	1	0	1	0.5	multi-copy
GF00005989	1	0	1	0.5	multi-copy
GF00005990	1	0	1	0.5	multi-copy
GF00005991	1	0	1	0.5	multi-copy
GF00005992	1	0	1	0.5	multi-copy
GF00005993	1	0	1	0.5	multi-copy
GF00005994	0	1	1	0.5	multi-copy
GF00005995	1	0	1	0.5	multi-copy
GF00005996	1	0	1	0.5	multi-copy
GF00005997	0	1	1	0.5	multi-copy
GF00005998	1	0	1	0.5	multi-copy
GF00005999	1	0	1	0.5	multi-copy
GF00006000	1	0	1	0.5	multi-copy
GF00006001	1	0	1	0.5	multi-copy
GF00006002	1	0	1	0.5	multi-copy
GF00006003	1	0	1	0.5	multi-copy
GF00006004	0	1	1	0.5	multi-copy
GF00006005	1	0	1	0.5	multi-copy
GF00006006	1	0	1	0.5	multi-copy
GF00006007	1	0	1	0.5	multi-copy
GF00006008	0	1	1	0.5	multi-copy
GF00006009	0	1	1	0.5	multi-copy
GF00006010	1	0	1	0.5	multi-copy
GF00006011	1	0	1	0.5	multi-copy
GF00006012	1	0	1	0.5	multi-copy
GF00006013	0	1	1	0.5	multi-copy
GF00006014	1	0	1	0.5	multi-copy
GF00006015	0	1	1	0.5	multi-copy
GF00006016	0	1	1	0.5	multi-copy
GF00006017	1	0	1	0.5	multi-copy
GF00006018	1	0	1	0.5	multi-copy
GF00006019	1	0	1	0.5	multi-copy
GF00006020	1	0	1	0.5	multi-copy
GF00006021	0	1	1	0.5	multi-copy
GF00006022	1	0	1	0.5	multi-copy
GF00006023	1	0	1	0.5	multi-copy
GF00006024	1	0	1	0.5	multi-copy
GF00006025	0	1	1	0.5	multi-copy
GF00006026	1	0	1	0.5	multi-copy
GF00006027	1	0	1	0.5	multi-copy
GF00006028	1	0	1	0.5	multi-copy
GF00006029	1	0	1	0.5	multi-copy
GF00006030	0	1	1	0.5	multi-copy
GF00006031	1	0	1	0.5	multi-copy
GF00006032	1	0	1	0.5	multi-copy
GF00006033	1	0	1	0.5	multi-copy
GF00006034	0	1	1	0.5	multi-copy
GF00006035	1	0	1	0.5	multi-copy
GF00006036	1	0	1	0.5	multi-copy
GF00006037	1	0	1	0.5	multi-copy
GF00006038	0	1	1	0.5	multi-copy
GF00006039	1	0	1	0.5	multi-copy
GF00006040	0	1	1	0.5	multi-copy
GF00006041	1	0	1	0.5	multi-copy
GF00006042	0	1	1	0.5	multi-copy
GF00006043	1	0	1	0.5	multi-copy
GF00006044	0	1	1	0.5	multi-copy
GF00006045	0	1	1	0.5	multi-copy
GF00006046	1	0	1	0.5	multi-copy
GF00006047	0	1	1	0.5	multi-copy
GF00006048	1	0	1	0.5	multi-copy
GF00006049	1	0	1	0.5	multi-copy
GF00006050	1	0	1	0.5	multi-copy
GF00006051	0	1	1	0.5	multi-copy
GF00006052	1	0	1	0.5	multi-copy
GF00006053	0	1	1	0.5	multi-copy
GF00006054	1	0	1	0.5	multi-copy
GF00006055	1	0	1	0.5	multi-copy
GF00006056	1	0	1	0.5	multi-copy
GF00006057	1	0	1	0.5	multi-copy
GF00006058	1	0	1	0.5	multi-copy
GF00006059	1	0	1	0.5	multi-copy
GF00006060	1	0	1	0.5	multi-copy
GF00006061	1	0	1	0.5	multi-copy
GF00006062	0	1	1	0.5	multi-copy
GF00006063	1	0	1	0.5	multi-copy
GF00006064	1	0	1	0.5	multi-copy
GF00006065	1	0	1	0.5	multi-copy
GF00006066	1	0	1	0.5	multi-copy
GF00006067	0	1	1	0.5	multi-copy
GF00006068	0	1	1	0.5	multi-copy
GF00006069	1	0	1	0.5	multi-copy
GF00006070	0	1	1	0.5	multi-copy
GF00006071	1	0	1	0.5	multi-copy
GF00006072	1	0	1	0.5	multi-copy
GF00006073	0	1	1	0.5	multi-copy
GF00006074	0	1	1	0.5	multi-copy
GF00006075	1	0	1	0.5	multi-copy
GF00006076	1	0	1	0.5	multi-copy
GF00006077	1	0	1	0.5	multi-copy
GF00006078	1	0	1	0.5	multi-copy
GF00006079	1	0	1	0.5	multi-copy
GF00006080	0	1	1	0.5	multi-copy
GF00006081	0	1	1	0.5	multi-copy
GF00006082	1	0	1	0.5	multi-copy
GF00006083	0	1	1	0.5	multi-copy
GF00006084	0	1	1	0.5	multi-copy
GF00006085	1	0	1	0.5	multi-copy
GF00006086	1	0	1	0.5	multi-copy
GF00006087	1	0	1	0.5	multi-copy
GF00006088	0	1	1	0.5	multi-copy
GF00006089	1	0	1	0.5	multi-copy
GF00006090	1	0	1	0.5	multi-copy
GF00006091	0	1	1	0.5	multi-copy
GF00006092	1	0	1	0.5	multi-copy
GF00006093	0	1	1	0.5	multi-copy
GF00006094	1	0	1	0.5	multi-copy
GF00006095	1	0	1	0.5	multi-copy
GF00006096	1	0	1	0.5	multi-copy
GF00006097	1	0	1	0.5	multi-copy
GF00006098	0	1	1	0.5	multi-copy
GF00006099	0	1	1	0.5	multi-copy
GF00006100	0	1	1	0.5	multi-copy
GF00006101	1	0	1	0.5	multi-copy
GF00006102	1	0	1	0.5	multi-copy
GF00006103	1	0	1	0.5	multi-copy
GF00006104	1	0	1	0.5	multi-copy
GF00006105	1	0	1	0.5	multi-copy
GF00006106	1	0	1	0.5	multi-copy
GF00006107	0	1	1	0.5	multi-copy
GF00006108	1	0	1	0.5	multi-copy
GF00006109	1	0	1	0.5	multi-copy
GF00006110	1	0	1	0.5	multi-copy
GF00006111	0	1	1	0.5	multi-copy
GF00006112	1	0	1	0.5	multi-copy
GF00006113	1	0	1	0.5	multi-copy
GF00006114	1	0	1	0.5	multi-copy
GF00006115	1	0	1	0.5	multi-copy
GF00006116	0	1	1	0.5	multi-copy
GF00006117	0	1	1	0.5	multi-copy
GF00006118	1	0	1	0.5	multi-copy
GF00006119	1	0	1	0.5	multi-copy
GF00006120	1	0	1	0.5	multi-copy
GF00006121	1	0	1	0.5	multi-copy
GF00006122	1	0	1	0.5	multi-copy
GF00006123	1	0	1	0.5	multi-copy
GF00006124	1	0	1	0.5	multi-copy
GF00006125	0	1	1	0.5	multi-copy
GF00006126	1	0	1	0.5	multi-copy
GF00006127	0	1	1	0.5	multi-copy
GF00006128	0	1	1	0.5	multi-copy
GF00006129	1	0	1	0.5	multi-copy
GF00006130	1	0	1	0.5	multi-copy
GF00006131	1	0	1	0.5	multi-copy
GF00006132	1	0	1	0.5	multi-copy
GF00006133	0	1	1	0.5	multi-copy
GF00006134	1	0	1	0.5	multi-copy
GF00006135	1	0	1	0.5	multi-copy
GF00006136	1	0	1	0.5	multi-copy
GF00006137	0	1	1	0.5	multi-copy
GF00006138	1	0	1	0.5	multi-copy
GF00006139	1	0	1	0.5	multi-copy
GF00006140	1	0	1	0.5	multi-copy
GF00006141	1	0	1	0.5	multi-copy
GF00006142	0	1	1	0.5	multi-copy
GF00006143	1	0	1	0.5	multi-copy
GF00006144	1	0	1	0.5	multi-copy
GF00006145	1	0	1	0.5	multi-copy
GF00006146	0	1	1	0.5	multi-copy
GF00006147	1	0	1	0.5	multi-copy
GF00006148	1	0	1	0.5	multi-copy
GF00006149	1	0	1	0.5	multi-copy
